product_id,product_name,brand,category,price,original_price,sizes,colors,image_urls,product_url,description
081821412555020457,ĐẦM LIỀN THIẾT KẾ D08182,NEM,Đầm,"899,500₫","1,799,000₫","['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010', 'Size\xa012']",['Hồng'],"['https://cdn.hstatic.net/products/200000182297/1.13_80f7ba3ac0d84d9683d1db780d9c6feb_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d081821412555020457p1799dt_k_m_c_i__o__3__c89633d074c74aa2b44afa7fab01b75d_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d081821412555020457p1799dt_k_m_c_i__o__4__834acc1562234aba8650fcd6456badc6_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d081821412555020457p1799dt_k_m_c_i__o__5__80425b4ff93b4b9ca8d6631aaa2bcbc6_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d081821412555020457p1799dt_k_m_c_i__o__6__d537d6f46d534eab99e0889271079898_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47339,"Chất liệu:
vải text
Kiểu dáng:
đầm thiết kế dáng ôm nhẹ giúp tôn dáng tối đa, độ ôm vừa phải cùng chi tiết xẻ phía sau giúp người mặc di chuyển dễ dàng và giữ được sự thoải mái, độ dài qua gối. Đầm sử dụng tone màu hồng thanh lịch
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
081221432554020401,ĐẦM DẠ TWEED HỒNG D08122,NEM,Đầm,"949,500₫","1,899,000₫","['Size\xa02', 'Size\xa04', 'Size\xa06', 'Size\xa08']",['Hồng'],"['https://cdn.hstatic.net/products/200000182297/d081221432554020201p1899dt__2__d177f24210ef45adb1d5b8564862d32c_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d081221432554020201p1899dt__3__e6d3c88d972248aaad274d67f7becd04_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d081221432554020201p1899dt__4__a2e0b8eb7eb64dd89f78dcf23a0908b4_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d081221432554020201p1899dt__5__98c622fd4d6a459caebc60caf53c4b88_master.jpg']",https://nemshop.vn/products/dam-tay-dai-364300,"Chất liệu:
vải dạ tweed
Kiểu dáng:
đầm thiết kế dáng chữ A xoè nhẹ dài qua gối giúp định hình form dáng cơ thể, tạo hiệu ứng thị giác giúp vòng eo trở nên thon gọn. Đầm sử dụng tone màu hồng phối khuy kim loại phía trước
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
080621422555110401,ĐẦM LIỀN THIẾT KẾ D08062,NEM,Đầm,"699,000₫","1,799,000₫","['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Đen'],"['https://cdn.hstatic.net/products/200000182297/1.11_1cac84587d8d4cb6bc462050fa03c79d_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d080621422555110401p1799dt__6__ed9c020a7c60475e99a8eeecc163c60b_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d080621422555110401p1799dt__1__20bf31beea7346afab12b8ec36c7a431_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d080621422555110401p1799dt__3__f97b58d483f0411f985369f426fb5990_master.jpg']",https://nemshop.vn/products/dam-tay-lo-13667,"Chất liệu:
vải thô
Kiểu dáng:
đầm thiết kế dáng chữ A xoè nhẹ dài qua gối tạo sự thướt tha, uyển chuyển trong từng bước đi. Đầm sử dụng tone màu đen cùng chi tiết buộc vạt trước trẻ trung, có thể mặc đi dạo phố hay tới công sở
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
,ĐẦM ĐỎ CỔ VEST D07932,NEM,Đầm,"799,500₫","1,599,000₫",[],[],"['https://cdn.hstatic.net/products/200000182297/1.10_7792e053d9d743d2a5a16b2fd6b1d251_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d079321422554720457p1599dt__6__1d5a589de9a64854bbf870525f21f789_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d079321422554720457p1599dt__1__7746cc9061344285829118ae1acc2019_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d079321422554720457p1599dt__4__28f8636f922246e48787f905d84ef8e0_master.jpg']",https://nemshop.vn/products/dam-tay-lo-13658,"Chất liệu:
vải nhung tăm
Kiểu dáng:
đầm thiết kế dáng ôm nhẹ giúp tôn dáng tối đa, độ ôm vừa phải cùng chi tiết xẻ phía sau giúp người mặc di chuyển dễ dàng và giữ được sự thoải mái, độ dài qua gối. Đầm sử dụng tone màu đỏ nổi bật
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
076821412554080801,ĐẦM ÔM HOẠ TIẾT D07682,NEM,Đầm,"699,000₫","1,599,000₫","['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010', 'Size\xa012']",['Xám'],"['https://cdn.hstatic.net/products/200000182297/1.8_a43356850201481f87df3005fbeabf36_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d076821412554080401p1599dt__2__f8f33479674f4feca63ae854f713d888_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d076821412554080401p1599dt__3__790fc48f611c4755be00b29c100dd4e7_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d076821412554080401p1599dt__4__2573faff5f0a4c6bb71477b848804c41_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47320,"Chất liệu:
vải dạ
Kiểu dáng:
đầm thiết kế dáng ôm nhẹ giúp tôn dáng tối đa, độ ôm vừa phải cùng chi tiết xẻ phía sau giúp người mặc di chuyển dễ dàng và giữ được sự thoải mái, độ dài qua gối. Đầm sử dụng tone màu xám phối hoạ tiết nổi bật
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
076121492554710401,ĐẦM TIỆC NHUNG ĐÍNH NGỌC D07612,NEM,Đầm,"799,500₫","1,599,000₫","['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Đen'],"['https://cdn.hstatic.net/products/200000182297/1.9_169183a3f86f446ba7daca9904e4a369_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d076121492554710401p1599dt__5__f52c8c399c1a4211923d292af1595331_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d076121492554710401p1599dt__3__849ae229162a4825992bffa8333c40bc_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d076121492554710401p1599dt__6__625441c34cf34abf9064e179ba13d345_master.jpg']",https://nemshop.vn/products/dam-tiec-6462,"Chất liệu:
vải nhung
Kiểu dáng:
đầm thiết kế dáng ôm nhẹ giúp tôn dáng tối đa, độ ôm vừa phải cùng chi tiết xẻ phía sau giúp người mặc di chuyển dễ dàng và giữ được sự thoải mái, độ dài qua gối. Đầm sử dụng tone màu đen sang trọng đính ngọc nổi bật
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
074421492554720801,ĐẦM TIỆC NHUNG D07442,NEM,Đầm,"899,500₫","1,799,000₫","['Size\xa02', 'Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Đỏ'],"['https://cdn.hstatic.net/products/200000182297/2.5_fbe8866a3e9949739025e0884cf20bdb_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d074421492554720201p1799dt__4__b4cce49c8aee4f5aa1341a223d1ab3ad_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d074421492554720201p1799dt__1__c613b2e634c4492282811ad3f414ad23_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d074421492554720201p1799dt__3__a27b796584c34bf0b4581ddcff4946de_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d074421492554720201p1799dt__5__ca31f1878f6b4a2d8ea7ecbd1a515dc2_master.jpg']",https://nemshop.vn/products/dam-tiec-6461,"Chất liệu:
vải nhung
Kiểu dáng:
đầm thiết kế dáng ôm nhẹ giúp tôn dáng tối đa, độ ôm vừa phải cùng chi tiết xẻ phía sau giúp người mặc di chuyển dễ dàng và giữ được sự thoải mái, độ dài qua gối. Đầm sử dụng tone màu đỏ đô sang trọng kết hợp tay đính lông tạo điểm nhấn
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
085921402554960801,ĐẦM THIẾT KẾ ĐÍNH CƯỜM D08592,NEM,Đầm,"699,500₫","1,399,000₫","['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010', 'Size\xa012']",['Xanh'],"['https://cdn.hstatic.net/products/200000182297/1.3_d54fd1d442e44a7e897eead189c89048_master.jpg', 'https://cdn.hstatic.net/products/200000182297/ak086021332554060401p1399dt_d085921402554960401p1399dt__1__bc8f37b7d21543259f0666f41d659fed_master.jpg', 'https://cdn.hstatic.net/products/200000182297/ak086021332554060401p1399dt_d085921402554960401p1399dt__3__01bfb870f64c4b5ca64c5e50af747f11_master.jpg', 'https://cdn.hstatic.net/products/200000182297/ak086021332554060401p1399dt_d085921402554960401p1399dt__5__7cc6a3ffdb954470bb0dcc66b53e3797_master.jpg']",https://nemshop.vn/products/dam-khong-tay-12936,"Chất liệu:
vải tafta
Kiểu dáng:
đầm liền thiết kế dáng chữ A xoè nhẹ dài qua gối giúp định hình form dáng cơ thể, tạo hiệu ứng thị giác giúp vòng eo trở nên thon gọn. Đầm sử dụng tone màu xanh than sang trọng kết hợp cườm đính thân trước
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Sản phẩm kết hợp:
AK08602
Thông tin người mẫu:
mặc sản phẩm size 2"
085521412554120201,ĐẦM THIẾT KẾ D08552,NEM,Đầm,"799,000₫","1,799,000₫","['Size\xa02', 'Size\xa04', 'Size\xa06', 'Size\xa08']",['Đỏ'],"['https://cdn.hstatic.net/products/200000182297/2.2_7e7fc97f484c4250b26a4ba9e528353b_master.jpg', 'https://cdn.hstatic.net/products/200000182297/2.3_3ecc00428b914b31a2345c13c0f67ee5_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d085521412554120401p1799dt_k_m_kh_n__2__a2cc19bce9c94bc5a83457ee44fe5296_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d085521412554120401p1799dt_k_m_kh_n__3__816fa3144f2f43a189a7ad5a94002d7f_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47322,"Chất liệu:
vải text
Kiểu dáng:
đầm thiết kế dáng chữ A bồng xoè với dài qua gối giúp định hình form dáng cơ thể, tạo hiệu ứng thị giác giúp vòng eo trở nên thon gọn. Đầm sử dụng tone màu đỏ nổi bật, phù hợp với mùa lễ hội
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
086121492554020401,ĐẦM KIM SA TAY LÔNG D08612,NEM,Đầm,"899,500₫","1,799,000₫","['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Đỏ'],"['https://cdn.hstatic.net/products/200000182297/1_134121c39b324e419b58ea87302fd091_master.jpg', 'https://cdn.hstatic.net/products/200000182297/2_8566c516355e47b1abf813cb7a7957b2_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d086121492554020401p1799dt__2__97add8069a754a8cbe71ead01b617df3_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d086121492554020401p1799dt__3__c4ba168883014a3886b1b1bcd0c4fb15_master.jpg']",https://nemshop.vn/products/dam-tiec-6463,"Chất liệu:
vải kim sa
Kiểu dáng:
đầm thiết kế dáng ôm nhẹ giúp tôn dáng tối đa, độ ôm vừa phải cùng chi tiết xẻ phía sau giúp người mặc di chuyển dễ dàng và giữ được sự thoải mái, độ dài qua gối. Đầm sử dụng tone màu đỏ đô sang trọng kết hợp tay đính lông tạo điểm nhấn
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
,ĐẦM THIẾT KẾ DÁNG A D08712,NEM,Đầm,"799,500₫","1,599,000₫",[],[],"['https://cdn.hstatic.net/products/200000182297/2.1_2ae5d0fb2f8445eda319af914b696808_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d087121412554120401p1599dt__3__bfda70d9ea514e96bc72d8c9e411b1a9_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d087121412554120401p1599dt__2__cde6b96989394377ab43e059019c3e13_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d087121412554120401p1599dt__4__fc4dfaa779444887b5473be68e8a6498_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47328,"Chất liệu:
vải text
Kiểu dáng:
đầm liền thiết kế dáng chữ A xoè nhẹ dài qua gối giúp định hình form dáng cơ thể, tạo hiệu ứng thị giác giúp vòng eo trở nên thon gọn. Đầm sử dụng tone màu đỏ nổi bật kết hợp khuy bọc đính phía trước
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
084021492555010401,ĐẦM THIẾT KẾ D08402,NEM,Đầm,"699,000₫","1,599,000₫","['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Đen'],"['https://cdn.hstatic.net/products/200000182297/1.4_39bc309c96294e678cc125646e2c57bc_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d084021492555010401p1599dt__2__c9bdee261c8342e3a515f1f0d5fdcf53_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d084021492555010401p1599dt__1__3991fd3245ab40ffa7539d507fb0cded_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d084021492555010401p1599dt__7__6a59a4a889a2461cae82646840c34b42_master.jpg']",https://nemshop.vn/products/dam-tiec-6458,"Chất liệu:
vải thun
Kiểu dáng:
đầm thiết kế dáng ôm xoè nhẹ dài qua gối giúp định hình form dáng cơ thể, tạo hiệu ứng thị giác giúp vòng eo trở nên thon gọn. Đầm sử dụng tone màu đen sang trọng
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
081321492554030257,ĐẦM GẤM CỔ NGỌC D08132,NEM,Đầm,"899,500₫","1,799,000₫","['Size\xa02', 'Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Trắng'],"['https://cdn.hstatic.net/products/200000182297/1.6_097611ceba23448c876c4e9b6f5e0bdd_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d081321492554030257p1799dt__6__01102619e3894d49938d6e5b0d2b35fa_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d081321492554030257p1799dt__3__4e58f1bbc37845ae89f377ae3523f6de_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d081321492554030257p1799dt__5__587647e4577442d895aa6b9807a9e002_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d081321492554030257p1799dt__7__d0ce7365d1b5488d9624018059beb2a3_master.jpg']",https://nemshop.vn/products/dam-tiec-6469,"Chất liệu:
vải gấm
Kiểu dáng:
đầm liền thiết kế dáng ôm nhẹ giúp tôn dáng tối đa, độ ôm vừa phải cùng chi tiết xẻ phía sau giúp người mặc di chuyển dễ dàng và giữ được sự thoải mái, độ dài qua gối. Đầm sử dụng tone màu trắng sang trọng, phần cổ đính ngọc tạo điểm nhấn
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
,ĐẦM SUÔNG ĐỎ PHỐI HOA D08622,NEM,Đầm,"799,500₫","1,599,000₫",[],[],"['https://cdn.hstatic.net/products/200000182297/1.10_abc939ab915f461c8ca3ba54ce572776_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d086221412555020658p1599dt__6__76a9440f09de40c789de96548383beb2_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d086221412555020658p1599dt__1__5cbf93fb5ec34efe8af213953b053f70_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d086221412555020658p1599dt__5__545701ee2a8941859bbd4a354db0ed41_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47323,"Chất liệu:
vải gấm
Kiểu dáng:
đầm thiết kế dáng suông giúp che khuyết điểm cơ thể hiệu quả, độ dài qua gối, đầm sử dụng tone màu đỏ đô phối hoạ tiết hoa nổi bật
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
085321402555060457,ĐẦM DENIM CỔ BẺ D08532,NEM,Đầm,"699,000₫","1,599,000₫","['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010', 'Size\xa012']",['Xanh'],"['https://cdn.hstatic.net/products/200000182297/1.5_e58a7fb53efb4051b868e461a1bef861_master.jpg', 'https://cdn.hstatic.net/products/200000182297/1.6_93ce8f3df44f47c39aae767ecc6c3b47_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d085321402555060457p1599dt_k_m_dai__4__5f967f14f92f446aaf057b3fd7473ff1_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d085321402555060457p1599dt_k_m_dai__5__b0c1e38c482e4b01a32fd957d6a1b711_master.jpg']",https://nemshop.vn/products/dam-khong-tay-12932,"Chất liệu:
vải denim
Kiểu dáng:
đầm thiết kế dáng chữ A xoè nhẹ dài qua gối giúp định hình form dáng cơ thể, tạo hiệu ứng thị giác giúp vòng eo trở nên thon gọn. Đầm sử dụng tone màu xanh denim trẻ trung
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
085121412555010457,ĐẦM LIỀN PEPLUM D08512,NEM,Đầm,"699,000₫","1,599,000₫","['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010', 'Size\xa012', 'Size\xa014']",['Đen'],"['https://cdn.hstatic.net/products/200000182297/1.2_4e17552d075d46b4a4b3d765c0122bac_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d085121412555010457p1599dt__1__b4c5d6f49d6e4a55ad36f0deccba23d0_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d085121412555010457p1599dt__4__db013d9c93d14f7698981944ce8a532d_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d085121412555010457p1599dt__5__51aaf96e316445acb6dacf5a38d9221a_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d085121412555010457p1599dt__6__1c21761c9f924b3188460e2d6ae9b885_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d085121412555010457p1599dt__7__488d681169504cb59b9faf3da59613a9_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47332,"Chất liệu:
vải thô
Kiểu dáng:
đầm liền thiết kế dáng chữ A xoè nhẹ dài qua gối giúp định hình form dáng cơ thể, tạo hiệu ứng thị giác giúp vòng eo trở nên thon gọn. Đầm sử dụng tone màu đen cùng khuy kim loại đính sang trọng
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
084721412555060657,ĐẦM XANH PHỐI KHUY BỌC D08472,NEM,Đầm,"699,000₫","1,799,000₫","['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010', 'Size\xa012']",['Xanh'],"['https://cdn.hstatic.net/products/200000182297/1.3_9233a460f96b4feea49ea968c17783bf_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d084721412555060457p1799dt_k_m_dai__4__590d153f0656404586ed5a81d095c259_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d084721412555060457p1799dt_k_m_dai__5__31e2556b913c477abd81c5c4a1728ff3_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d084721412555060457p1799dt_k_m_dai__6__2096e683a5734c708e9538108e7fdda5_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47327,"Chất liệu:
vải dạ tweed
Kiểu dáng:
đầm thiết kế dáng chữ A xoè nhẹ dài qua gối giúp định hình form dáng cơ thể, tạo hiệu ứng thị giác giúp vòng eo trở nên thon gọn. Đầm sử dụng tone màu xanh thanh lịch kết hợp hàng khuy bọc phía trước
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
084621412555041057,ĐẦM ÔM THIẾT KẾ D08462,NEM,Đầm,"699,500₫","1,399,000₫","['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010', 'Size\xa012']",['Nâu'],"['https://cdn.hstatic.net/products/200000182297/2.1_2acba67bc2eb41e687d706c6949074f6_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d084621412555040457p1399dt__7__a003d6b9195d42a7a83eda9781abac07_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d084621412555040457p1399dt__1__de8a2181251d4bc3bfa23ba21dac46b8_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d084621412555040457p1399dt__5__895af97a5aa34004832f29408ea3abcb_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d084621412555040457p1399dt__8__7b8cdeb6b62b4ea9931d378ddecd7322_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47312,"Chất liệu:
vải dạ text
Kiểu dáng:
đầm liền thiết kế dáng ôm nhẹ giúp tôn dáng tối đa, độ ôm vừa phải cùng chi tiết xẻ phía sau giúp người mặc di chuyển dễ dàng và giữ được sự thoải mái, độ dài qua gối. Đầm sử dụng tone màu vàng nâu sang trọng
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
082621412555000858,ĐẦM GẤM SUÔNG D08262,NEM,Đầm,"699,000₫","1,599,000₫","['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010', 'Size\xa012']",['Hỗn hợp'],"['https://cdn.hstatic.net/products/200000182297/1.2_e2fadfd1c74a4924bdeb4e61fe0b429a_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d082621412555000458p1599dt__5__0f9ba8536151401983dde7a2c5f338fd_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d082621412555000458p1599dt__1__95a221ff73f44e58948ac92cf85354b8_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d082621412555000458p1599dt__4__d752c22a1d8c43b38f1a3c78161edc3d_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d082621412555000458p1599dt__7__5f5892b36f8247eebe14e53e7e49ed34_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47316,"Chất liệu:
vải gấm
Kiểu dáng:
đầm thiết kế dáng suông giúp che khuyết điểm cơ thể hiệu quả, độ dài qua gối, đầm sử dụng tone màu trắng phối hoạ tiết tạo điểm nhấn
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
080421412555020658,ĐẦM REN XẾP LI D08042,NEM,Đầm,"699,000₫","1,799,000₫","['Size\xa04', 'Size\xa06', 'Size\xa08']",['Hồng'],"['https://cdn.hstatic.net/products/200000182297/1.3_4322967f6ef44146ae0413664b96821f_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d080421412555020458p1799dt__6__b6baa772f20046b1b28e56a20ab5c2db_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d080421412555020458p1799dt__4__7962637568914496be8892afbfa719d3_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47317,"Chất liệu:
vải ren
Kiểu dáng:
đầm thiết kế dáng chữ A xếp li bản nhỏ,  xoè nhẹ dài qua gối tạo sự thướt tha, uyển chuyển trong từng bước đi. Đầm sử dụng tone màu hồng nhạt cùng phần cổ nhún bèo điệu đà
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
080121412555400457,ĐẦM VOAN HOẠ TIẾT D08012,NEM,Đầm,"1,599,000₫",,"['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010', 'Size\xa012']",['Hỗn hợp'],"['https://cdn.hstatic.net/products/200000182297/1.2_c732ef1d1e244b129f5dd5bc40981249_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d080121412555400457p1599dt__2__ac19bb38b000445392a561a1f45bc144_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d080121412555400457p1599dt__3__a7e635d9d5be45d3aef09b52d407e69b_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d080121412555400457p1599dt__4__6bcb1008c0ea4f5ba5cc78bfbe4f5eb1_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d080121412555400457p1599dt__5__f0ebde41558c49bfaa0b6384735a1e47_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d080121412555400457p1599dt__6__c945022c87214a4fa1299eb285cd654c_master.jpg']",https://nemshop.vn/products/dam-coc-tay-47313,"Chất liệu:
vải voan
Kiểu dáng:
đầm thiết kế dáng chữ A xoè nhẹ dài qua gối tạo sự thướt tha, uyển chuyển trong từng bước đi. Đầm sử dụng hoạ tiết in lạ mắt, có thể mặc đi dạo phố hay tới công sở
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
641421432554040657,ĐẦM LIỀN THIẾT KẾ D64142,NEM,Đầm,"799,500₫","1,599,000₫","['Size\xa04', 'Size\xa06', 'Size\xa08', 'Size\xa010']",['Nâu'],"['https://cdn.hstatic.net/products/200000182297/d641421432554040457p1599dt__2__b7eced7f96c1428584c2cc40cbcf9e64_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d641421432554040457p1599dt__6__f5cb1f551e93484ab3c424b9a3be4bd8_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d641421432554040457p1599dt__1__c738247ac8f14f85aaa6701b96a477bb_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d641421432554040457p1599dt__3__665dd4edaf1d4daea90ee6041723e121_master.jpg']",https://nemshop.vn/products/dam-tay-dai-364285,"Chất liệu:
vải dạ text
Kiểu dáng:
đầm liền thiết kế dáng ôm nhẹ giúp tôn dáng tối đa, độ ôm vừa phải cùng chi tiết xẻ phía sau giúp người mặc di chuyển dễ dàng và giữ được sự thoải mái, độ dài qua gối. Đầm sử dụng tone màu nâu thời thượng phối khuy kim loại đính phía trước
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
079921432554020201,ĐẦM ĐUÔI CÁ D07992,NEM,Đầm,"799,500₫","1,599,000₫","['Size\xa02', 'Size\xa04', 'Size\xa06', 'Size\xa08']",['Đỏ'],"['https://cdn.hstatic.net/products/200000182297/d079921432554020201p1599dt__2__3be3ccab19ec4ecfac1d3766b3be8654_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d079921432554020201p1599dt__3__22c727486a6945afa4d5240e973130d1_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d079921432554020201p1599dt__1__883a1c312c5c44e7aa2579152e08318a_master.jpg', 'https://cdn.hstatic.net/products/200000182297/d079921432554020201p1599dt__4__09c003bf29c54e97b87205aac0b03475_master.jpg']",https://nemshop.vn/products/dam-tay-dai-364290,"Chất liệu:
vải umi
Kiểu dáng:
đầm thiết kế dáng đuôi cá nhẹ giúp tôn dáng tối đa, thiết kế đuôi cá giúp người mặc di chuyển dễ dàng và giữ được sự thoải mái, độ dài qua gối. Đầm sử dụng tone màu đỏ nổi bật
Sản phẩm thuộc dòng sản phẩm:
NEM NEW
Thông tin người mẫu:
mặc sản phẩm size 2"
